Team Name,Team City,lat,lon
SMUT,St. Marys City,38.186492,-76.43012
SMUT,St. Mary's City,38.186492,-76.43012
Blue Monkeys,St. Paul,44.9504037,-93.1015026
Purple Reign,St. Paul,44.9504037,-93.1015026
Washington University (Locamotive),St. Louis,38.6529545,-90.2411166
Stanford (Superfly),Stanford,37.4265407,-122.1702926
Stanford Bloodthirsty,Stanford,37.4265407,-122.1702926
Stanford Prison Experiment,Stanford,37.4265407,-122.1702926
Superthirsty,Stanford,37.4265407,-122.1702926
Dark Horse,Starkville,33.4503998,-88.8183872
Night Mare,Starkville,33.4503998,-88.8183872
Spank,State College,40.7944504,-77.8616386
Southern Sirens,Statesboro,32.4490141,-81.7832912
Eagles,"Statesboro, GA",32.4490141,-81.7832912
Fatal,Steubenville,40.3697905,-80.6339638
Homegrown,Stevens Point,44.5229223,-89.574111
Shockwave,Stevens Point,44.5229223,-89.574111
Ultimato,Stillwater,36.1156306,-97.0585717
Mato - Sauce,Stillwater,36.1156306,-97.0585717
(Old)timato,Stillwater,36.1156306,-97.0585717
Panic Smash Ultimate,Stony Brook,40.9087015,-73.1396036
Panic,Stony Brook,40.9087015,-73.1396036
Panic,Stony Brook,40.9087015,-73.1396036
Smash,Stony Brook,40.9087015,-73.1396036
Grind,Storrs,41.8058137,-72.254236
UConn Grind,Storrs,41.8058137,-72.254236
UConn Huskies,Storrs,41.8058137,-72.254236
UConn Huskies B Team,Storrs,41.8058137,-72.254236
Earthworms,Swarthmore,39.9020565,-75.3499124
Warmothers,Swarthmore,39.9020565,-75.3499124
Goblins,Syracuse,43.0481221,-76.1474244
Doom,Syracuse,43.0481221,-76.1474244
Fox Force Seven,Syracuse ,43.0481221,-76.1474244
Clearcut,Tacoma,47.2495798,-122.4398746
Postmen,Tacoma,47.2495798,-122.4398746
PLU Alum,Tacoma,47.2495798,-122.4398746
Reign,Tacoma ,47.2495798,-122.4398746
DUF,Tallahassee,30.4380832,-84.2809332
DUF Lite,Tallahassee,30.4380832,-84.2809332
Seminole Ladies,Tallahassee,30.4380832,-84.2809332
Seminole Ladies B,Tallahassee,30.4380832,-84.2809332
Scallywags,Tampa,27.9477595,-82.458444
Scallywenches,Tampa,27.9477595,-82.458444
Scourge,Tampa,27.9477595,-82.458444
Caliente,Tempe,33.4255056,-111.9400091
Pleasure Ultimate,Tempe,33.4255056,-111.9400091
Pleasure Ultimate,Tempe,33.4255056,-111.9400091
Prime,Tempe,33.4255056,-111.9400091
Elephantitis,Terre Haute,39.4667025,-87.4139119
Ninja Geese,Tigerville,35.0684492,-82.3684509
Flying Vs,Toledo,41.6529143,-83.5378173
Savage,Toledo,41.6529143,-83.5378173
Toronto,Toronto,41.9050213,-90.8640346
Torontula,Toronto,41.9050213,-90.8640346
Hammertime,Towson,39.3964591,-76.6148148
Hammertime B,Towson,39.3964591,-76.6148148
Pandamonium,Towson,39.3964591,-76.6148148
Bamboozle,Towson,39.3964591,-76.6148148
Triangle Tourists,Triangle Area,43.0549624,-87.9345381
Strut,Troy,42.6055893,-83.1499304
Trudge,Troy,42.6055893,-83.1499304
Trudge B,Troy,42.6055893,-83.1499304
Scorch,Tucson,32.2228765,-110.9748477
Sirens,Tucson,32.2228765,-110.9748477
Sunburn,Tucson,32.2228765,-110.9748477
Swashbucklers,Tucson,32.2228765,-110.9748477
Party Fowl,Tulsa,36.1556805,-95.9929113
Coriolis Force,Tulsa,36.1556805,-95.9929113
Fighting Corgis,Turlock,37.4946568,-120.8465941
Alabama B ,Tuscaloosa,33.2095614,-87.5675258
Ramma Jamma,Tuscaloosa,33.2095614,-87.5675258
Yellow Hammer,Tuscaloosa,33.2095614,-87.5675258
LoveTap,University Park,41.4400344,-87.683377
Crisis,University Park,41.4400344,-87.683377
C-Hawks,Urbana,40.1117174,-88.207301
Afterburn,USAF Academy,38.774069,-104.3015345
UCLA in Uniforms,USAF Academy,38.774069,-104.3015345
Chicks Hucking Discs,Valparaiso,41.4730948,-87.0611412
Deus Vult,Valparaiso,41.4730948,-87.0611412
Thunderbirds,Vancouver,45.6306954,-122.6744557
Thunderbirds,Vancouver,45.6306954,-122.6744557
UVixens,Victoria,28.8026443,-96.9766308
Vikes,Victoria,28.8026443,-96.9766308
Scots Club Ultimate Frisbee,Vienna,38.9013729,-77.2651762
Main Line Ultimate,Villanova,40.0373323,-75.3490769
Bullet,Waco,31.549333,-97.1466695
Intrigue,Waco,31.549333,-97.1466695
Stonewall ,Waco,31.549333,-97.1466695
Stonewall A,Waco,31.549333,-97.1466695
Sweets,Walla Walla,46.0667277,-118.3393456
Sweets (D-III),Walla Walla,46.0667277,-118.3393456
Whitman Sweets,Walla Walla,46.0667277,-118.3393456
Icehouse,Waltham,42.3756401,-71.2358004
Icehouse Light,Waltham,42.3756401,-71.2358004
Salt n Peppa,Waltham,42.3756401,-71.2358004
Banshee,Waltham,42.3756401,-71.2358004
MegaTRON,Waltham,42.3756401,-71.2358004
Transhee,Waltham,42.3756401,-71.2358004
Transhee Underdogs,Waltham,42.3756401,-71.2358004
TRON,Waltham,42.3756401,-71.2358004
Lady Warriors,Warren,40.8442828,-90.6168408
Warriors,Warren,40.8442828,-90.6168408
Booty Brown,Washington DC,38.8950368,-77.0365427
Dirty Ladies,Washington DC,38.8950368,-77.0365427
Dirty Ladies,Washington DC,38.8950368,-77.0365427
Stall 11,Washington DC,38.8950368,-77.0365427
Bad Habit,Washington DC,38.8950368,-77.0365427
Nun Betta,Washington DC,38.8950368,-77.0365427
G Dub Hippos B,Washington DC,38.8950368,-77.0365427
G-Dub Hippos,Washington DC,38.8950368,-77.0365427
g-dub X,Washington DC,38.8950368,-77.0365427
g-dub Y,Washington DC,38.8950368,-77.0365427
Black Squirrels,Washington DC,38.8950368,-77.0365427
Catholic Justice,Washington DC,38.8950368,-77.0365427
Georgetown B- Biddin' Foyas,Washington DC,38.8950368,-77.0365427
Huckin' Foyas,Washington DC,38.8950368,-77.0365427
G-dub Hippos A,Washington DC,38.8950368,-77.0365427
G-Dub B Bus Stop,Washington DC,38.8950368,-77.0365427
Dazzlin' Asses,Waterville,44.5520105,-69.6317121
Dazzlin' Asses,Waterville,44.5520105,-69.6317121
Dazzlin' Assettes,Waterville,44.5520105,-69.6317121
Whiptails,Wellesley,42.2964859,-71.2925571
Whiptails,Wellesley,42.2964859,-71.2925571
West Chester,West Chester,39.9597213,-75.6059638
West Chester A,West Chester,39.9597213,-75.6059638
West Chester,West Chester,39.9597213,-75.6059638
Lighthouse,West Hartford,41.7620447,-72.7420399
Chargers,West Haven,41.2732501,-72.9612374
CTRL-Z,West Lafayette,40.4258686,-86.9080655
Undue Ultimate,West Lafayette,40.4258686,-86.9080655
AMOC,West Lafayette,40.4258686,-86.9080655
Army West Point,West Point,33.6076186,-88.6503255
Owls,Westfield,42.1390327,-72.7584859
DEVYL,Westfield,42.1390327,-72.7584859
Mastodon,Wheaton,41.8646959,-88.1101709
Shagon,Wheaton,41.8646959,-88.1101709
Wheaton Mastodonnas,Wheaton ,41.8646959,-88.1101709
Sub*Par,Whitewater,37.9647365,-97.1475347
Cavalry,Wichita Falls,33.9137085,-98.4933873
Darkhorse,Williamsburg,37.2708788,-76.7074042
Mother Huckers,Williamsburg,37.2708788,-76.7074042
Seahorse,Williamsburg,37.2708788,-76.7074042
Woolly Mammoths,Williamsburg,37.2708788,-76.7074042
Mother Horse,Williamsburg,37.2708788,-76.7074042
BUF*,Williamstown,38.6381245,-84.5604977
La WUFA,Williamstown,38.6381245,-84.5604977
WUFO,Williamstown,38.6381245,-84.5604977
KillaBeez,Wilmington,39.7459468,-75.546589
Seamen,Wilmington,39.7459468,-75.546589
Seaweed,Wilmington,39.7459468,-75.546589
Sound Ultimate,Winchester,39.1852184,-78.1652404
Wingate Bulldogs,Wingate,34.9843176,-80.4492319
MUTs,Winona,43.9582272,-91.7807784
Bad Monaz,Winona,43.9582272,-91.7807784
Experience,Winona,43.9582272,-91.7807784
"Well Oiled Machine, Baby",Winston-Salem,36.0998131,-80.2440518
Ruckus,Winston-Salem,36.0998131,-80.2440518
Betty Gone Wild,Wooster,40.7980976,-81.9397733
RamJam,Wooster,40.7980976,-81.9397733
Rampant Cow,Wooster,40.7980976,-81.9397733
Wooster B,Wooster,40.7980976,-81.9397733
Heart of Clarkness,Worcester,42.2625621,-71.8018877
Joan of Clark,Worcester,42.2625621,-71.8018877
Purple Heys,Worcester,42.2625621,-71.8018877
Bullets,Worcester,42.2625621,-71.8018877
Double Shot,Worcester,42.2625621,-71.8018877
Pennsbury Ultimate Female Frisbee,Yardley,40.245664,-74.8459972
Aperture Ultimate ,Youngstown,41.1035786,-80.6520161
Raging Peacocks,Ypsilanti,42.2410562,-83.613055
Sick Hammers,Austin,30.2711286,-97.7436995
Coney Island Fun House,Avalon,33.34221,-118.3272612
Rust,Birmingham,33.5206824,-86.8024326
Boston,Boston,42.3602534,-71.0582912
Bighorn,Boulder,40.0149856,-105.2705456
No Country,Brattleboro,42.8507588,-72.5572913
Brooklyn,Brooklyn,40.6501038,-73.9495823
Grave Error,Chapel Hill,35.9131542,-79.05578
Old Man Winter,chicago,41.8755616,-87.6244212
Sandblast,Chicago,41.8755616,-87.6244212
Sidearm,Chicago,41.8755616,-87.6244212
Age Against the Machine,Cincinnati,39.1014537,-84.5124602
projectile dysfunction team HELM,Columbus,39.9622601,-83.0007065
Big D N R,Dallas,32.7762719,-96.7968559
Johnny Walker,Denver/Boulder,42.7506965,-109.7005117
Reckon,GA/TN/etc,34.9797563,-85.2107764
Rust Belt,Greater Detroit,42.33027,-83.0475557
Blazing Sandals,Lakeland,28.0394654,-81.9498042
Borderline,Maritimes,33.729721,-78.954844
Surly,Minneapolis,44.9772995,-93.2654692
Goatswitcher,Montgomery,32.3669656,-86.3006485
Goatswitcher - Beach,Montgomery ,32.3669656,-86.3006485
Riding High West,Multiple,39.06993,-108.5685867
Reckon (for Beach Nats),Nashville,36.1622296,-86.7743531
Moscow State,New York City,40.7127281,-74.0060152
Critical Mass,Northampton,42.3178989,-72.6311006
Shadows,Oakland,37.8044557,-122.2713563
GrandMaster Flash,Orlando,28.5421109,-81.3790304
Sol Draft,Orlando,28.5421109,-81.3790304
Scrapple,Philadelphia,39.9527237,-75.1635262
DinoSlam,Portland,45.5202471,-122.6741949
Hootenanny,Raleigh,35.7803977,-78.6390989
Peak Bloom,Rockville,39.0840054,-77.1527573
Cal Grand Masters,San Diego,32.7174202,-117.1627728
Endless Sunset,San Diego,32.7174202,-117.1627728
J2,Seattle,47.6038321,-122.3300624
Kalakala,Seattle,47.6038321,-122.3300624
Poachella,Seattle,47.6038321,-122.3300624
Old Growth (OG),Silicon Valley,37.4429964,-122.1545229
etceTERRA,Toronto,41.9050213,-90.8640346
Legion,Vancouver,45.6306954,-122.6744557
ShutDown,Washington DC,38.8950368,-77.0365427
Grandmasters of the Universe,Winnipeg,37.6044889,-92.30222
Old and in the Way,Boulder,40.0149856,-105.2705456
AGE Against the Machine GGM,Cincinanti,39.76,-98.5
Rudy and Friends,Concord,43.207178,-71.537476
Ozark Hillbillys,Fayetteville,36.0625843,-94.1574328
Surly ,Minneapolis,44.9772995,-93.2654692
Great GrandMaster Flash,Orlando,28.5421109,-81.3790304
Phifty,Philadelphia,39.9527237,-75.1635262
TriAged,Raleigh,35.7803977,-78.6390989
Endless Sunset GGM,San Diego,32.7174202,-117.1627728
Relics,San Francisco,37.7790262,-122.419906
wreckAge,Sudbury,42.3834278,-71.4161725
Old Growth,Tacoma,47.2495798,-122.4398746
Renegade,Acton,34.4807415,-118.1868379
Renegade DII,Acton,34.4807415,-118.1868379
Renegade DIII,Acton Boxborough,42.477263,-71.494311
Renegade DIII,Acton Boxborough,42.477263,-71.494311
Dark Meat,Alameda,37.6090291,-121.899142
Albany Ultimate,Albany,42.6511674,-73.754968
TJ Ultimate,Alexandria,38.8051095,-77.0470229
Fox Valley Fusion B,Algonquin ,42.1655801,-88.2942493
Hampton Ultimate Club,Allison Park,40.5584013,-79.9581094
Parallel,Ames,42.0267703,-93.6170554
Hurricanes,Amherst,42.3685658,-72.505714
Hurricanes,Amherst,42.3685658,-72.505714
Hurricanes,Amherst,42.3685658,-72.505714
Hurricanes - Girls Varsity,Amherst,42.3685658,-72.505714
Hurricanes JV,Amherst,42.3685658,-72.505714
ARMS,Amherst,42.3685658,-72.505714
Andover Ultimate,Andover,45.2332985,-93.2913405
Andover Ultimate,Andover,45.2332985,-93.2913405
Andover Ultimate,Andover,45.2332985,-93.2913405
Jaguars,Ankeny,41.7318715,-93.6003837
Air Raid (A),Ann Arbor,42.2681569,-83.7312291
Air Raid (Reserve),Ann Arbor,42.2681569,-83.7312291
Air Benders,Anoka,45.2710195,-93.2827625
Apex High School,Apex,35.7325352,-78.8505516
Apex High School,Apex,35.7325352,-78.8505516
Rainbow Sox,Apex,35.7325352,-78.8505516
Rainbow Sox,Apex,35.7325352,-78.8505516
Mustangs,Apex,35.7325352,-78.8505516
Mustangs,Apex,35.7325352,-78.8505516
Eagles,Apple Valley,44.7319094,-93.21772
Eagles,Apple Valley,44.7319094,-93.21772
zEUs,Apple Valley ,44.7319094,-93.21772
Mounds View JV ,Arden Hills,45.0761409,-93.1666945
MoundsView Mixed,Arden Hills,45.0761409,-93.1666945
Lady Baba,Ardmore,34.1742611,-97.1436254
Lady Baba JV,Ardmore,34.1742611,-97.1436254
Lower Merion Aces,Ardmore,34.1742611,-97.1436254
PUMAHS,Arlington,32.701939,-97.1056238
HB Coffee,Arlington,32.701939,-97.1056238
HB Woodlawn,Arlington,32.701939,-97.1056238
Pandamonium,Arlington,32.701939,-97.1056238
H-B Woodlawn JV girls,Arlington,32.701939,-97.1056238
JV boys,Arlington,32.701939,-97.1056238
Washington-Lee Slarenegs,Arlington,32.701939,-97.1056238
Washington Lee,Arlington,32.701939,-97.1056238
Slarenegs JV,Arlington,32.701939,-97.1056238
Yorktown,Arlington,32.701939,-97.1056238
Yorktown,Arlington,32.701939,-97.1056238
Yorktown,Arlington,32.701939,-97.1056238
YLee Coyotes,Arlington,32.701939,-97.1056238
Ashland Ultimate A,Ashland,46.2062319,-90.6802594
AIS Eagles,Atlanta,33.7489924,-84.3902644
Storm ,Atlanta,33.7489924,-84.3902644
MELD,Atlanta,33.7489924,-84.3902644
Disc Devils,Atlanta,33.7489924,-84.3902644
Gauntlet,Atlanta,33.7489924,-84.3902644
Gauntlet (girls),Atlanta,33.7489924,-84.3902644
Gauntlet JV,Atlanta,33.7489924,-84.3902644
Grady Gauntlet Girls,Atlanta,33.7489924,-84.3902644
Lakeside HS Vikings,Atlanta,33.7489924,-84.3902644
Lakeside HS Vikings JV,Atlanta,33.7489924,-84.3902644
Gruel,Atlanta,33.7489924,-84.3902644
JV Groove,Atlanta,33.7489924,-84.3902644
PythonsGroove Varsity,Atlanta,33.7489924,-84.3902644
Paideia Boys JV,Atlanta,33.7489924,-84.3902644
TNS Owls,Atlanta,33.7489924,-84.3902644
Regis Jesuit Ultimate,Aurora,41.7571701,-88.3147539
Anderson HS,austin,30.2711286,-97.7436995
Austin High Maroons,Austin,30.2711286,-97.7436995
Bowie Bulldogs,Austin,30.2711286,-97.7436995
Bowie Bulldogs,Austin,30.2711286,-97.7436995
Lake Travis,Austin,30.2711286,-97.7436995
Vertikills,Austin,30.2711286,-97.7436995
McCallum Knights,Austin,30.2711286,-97.7436995
Chaparrals,Austin,30.2711286,-97.7436995
Panthers,Austin ,30.2711286,-97.7436995
Panthers,Austin ,30.2711286,-97.7436995
Patriots,Ballwin,38.5936028,-90.5385549
Archbishop Curley Ultimate,Baltimore,39.2908816,-76.610759
Engineers,Baltimore,39.2908816,-76.610759
Hammerheads,Barrington,42.1539141,-88.1361888
Hammerheads,Barrington,42.1539141,-88.1361888
Bayou Hazard,Baton Rouge,30.4459596,-91.18738
Bayou Hazard,Baton Rouge,30.4459596,-91.18738
Bedford Bucs,Bedford,32.844017,-97.1430671
Bedford Bucs,Bedford,32.844017,-97.1430671
Bedford HS Ultimate,Bedford,32.844017,-97.1430671
Belmont Ultimate,Belmont,37.5164926,-122.2941914
Belton Biscuits,Belton,31.0560132,-97.464453
Avalanche,Bend,44.0581728,-121.3153096
Firebirds,Bensalem,40.1027615,-74.9321395
California Roll,Berkeley,37.8708393,-122.2728639
Coup Red,Berkeley,37.8708393,-122.2728639
Coup Yellow ,Berkeley,37.8708393,-122.2728639
Lo Coup,Berkeley,37.8708393,-122.2728639
Barons,Bethesda,38.9819845,-77.1242341
Private Stock,Bethesda,38.9819845,-77.1242341
Poets & Pitchers,Bethesda,38.9819845,-77.1242341
Panthers,Beverly,42.5584284,-70.8800491
Bexley,Bexley,39.9692378,-82.936864
Bexley,Bexley,39.9692378,-82.936864
Indians (Boys),Billerica,42.5584264,-71.268947
Indians (Boys),Billerica,42.5584264,-71.268947
Bloomington,Bloomington,39.1670396,-86.5342881
Bloomington Bullets,Bloomington,39.1670396,-86.5342881
Borah 2017,Boise,43.6166163,-116.200886
Capital HS,Boise,43.6166163,-116.200886
Marooners,Boise,43.6166163,-116.200886
Mavericks,Boise,43.6166163,-116.200886
Sage,Boise,43.6166163,-116.200886
Wolves,Boise,43.6166163,-116.200886
The Ultimate Chieftains,Bolton,41.7689878,-72.4334173
BLUR,Boone,42.321246,-88.8235511
BC High sEagle Ultimate,Boston,42.3602534,-71.0582912
BC High Ultimate HoH,Boston,42.3602534,-71.0582912
Flower Power,Boulder,40.0149856,-105.2705456
Hula,Boulder,40.0149856,-105.2705456
HULA,Boulder,40.0149856,-105.2705456
Fairview ,Boulder,40.0149856,-105.2705456
Fairview Boys,Boulder,40.0149856,-105.2705456
Fairview Mixed,Boulder,40.0149856,-105.2705456
Viewmont A,Bountiful,40.8894611,-111.8804817
Brentwood Breeze,Brentwood,37.9317766,-121.6960266
Trojans,Bridgewater,41.9903787,-70.9750426
Fieldston (B)eagles,Bronx,40.8466508,-73.8785937
Fieldston (B)eagles,Bronx,40.8466508,-73.8785937
Fieldston (Sh)eagles,Bronx,40.8466508,-73.8785937
Fieldston Eagles,Bronx,40.8466508,-73.8785937
Riverdale,Bronx,40.8466508,-73.8785937
Brookfield East,Brookfield,41.8228378,-87.848085
Packer A,Brooklyn,40.6501038,-73.9495823
Pelicans,Brooklyn,40.6501038,-73.9495823
Blue Devils,Brooklyn,40.6501038,-73.9495823
Brooklyn Latin,Brooklyn,40.6501038,-73.9495823
Brooklyn Latin,Brooklyn,40.6501038,-73.9495823
En Fuego,Broomfield,39.9203827,-105.0691464
En Fuego Mixed 2017,Broomfield,39.9203827,-105.0691464
BrHS En Fuego,Broomfield,39.9203827,-105.0691464
Hays Haze,Buda,30.082475,-97.8417144
Rams,Burbank,34.1816482,-118.3258554
Rams,Burbank,34.1816482,-118.3258554
Witness ,Burke ,48.7882181,-102.5295867
Seahorse,Burlington,44.4761601,-73.212906
Seahorses,Burlington,44.4761601,-73.212906
Golden Tornado,Butler,37.77924,-96.8456342
Canal Winchester,Canal Winchester,39.8429205,-82.8159462
Canal Winchester,Canal Winchester,39.8429205,-82.8159462
Canandaigua Flying Bison,Canandaigua,42.8858579,-77.2799761
Cape Ultimate - Girls,Cape Elizabeth,43.5931434,-70.2289333
Cape Ultimate - Mixed,Cape Elizabeth,43.5931434,-70.2289333
Cape Ultimate - Mixed,Cape Elizabeth,43.5931434,-70.2289333
Cape Ultimate - Open,Cape Elizabeth,43.5931434,-70.2289333
Carmel Construction,Carmel,39.9788017,-86.1189257
Carrboro Clams,Carrboro,35.9099875,-79.0752876
Carrboro Mussels,Carrboro,35.9099875,-79.0752876
Hydras High School,Carrboro,35.9099875,-79.0752876
Hydras High School,Carrboro,35.9099875,-79.0752876
Hydras MS,Carrboro,35.9099875,-79.0752876
Hydras MS,Carrboro,35.9099875,-79.0752876
Green Hope High School,Cary,35.7882893,-78.7812081
Titans of Mischief,Cary,35.7882893,-78.7812081
Comets,Catonsville,39.2609921,-76.7455433
Arapahoe Mixed,Centennial,39.602187,-104.7907857
CGUC Indoor Boys 1,Center Grove,31.1674048,-95.3843869
CGUC Indoor Boys 2,Center Grove,31.1674048,-95.3843869
CGUC Indoor Boys 3,Center Grove,31.1674048,-95.3843869
CGUC Indoor Boys 4,Center Grove,31.1674048,-95.3843869
QACHS Ultimate,Centreville,38.84487,-77.4354026
Chamblee Bulldogs,Chamblee,33.892176,-84.2988296
Chaska,Chanhassen,44.8618403,-93.5307207
Chantilly Ultimate,Chantilly,38.8788355,-77.4022172
Chapel Hill Ultimate Frisbee,Chapel HIll,35.9131542,-79.05578
CHUF Y,Chapel Hill,35.9131542,-79.05578
East Chapel Hill,Chapel Hill,35.9131542,-79.05578
ECHHS,Chapel Hill,35.9131542,-79.05578
East Eclipse,Chapel Hill,35.9131542,-79.05578
Emerson Waldorf,Chapel Hill,35.9131542,-79.05578
Electra,Chapel Hill,35.9131542,-79.05578
Oods,Chapel Hill,35.9131542,-79.05578
CHUF X,Chapel Hill ,35.9131542,-79.05578
Trojans,Charleston,32.7876012,-79.9402728
AKult,Charlotte,35.2272086,-80.8430827
Buccaneers,Charlotte,35.2272086,-80.8430827
Myers Park Mustangs,Charlotte,35.2272086,-80.8430827
Weddington Warriors,Charlotte,35.2272086,-80.8430827
Charlotte Flight,Charlotte,35.2272086,-80.8430827
Royal Air Force,Charlottesville,38.029306,-78.4766781
Baylor,Chattanooga,35.0457219,-85.3094883
13th Street Ballaz,Chattanooga,35.0457219,-85.3094883
13th St Ballaz,Chattanooga,35.0457219,-85.3094883
Marquette Open,Chesterfield,38.661953,-90.5643258
Colts,Chesterfield,38.661953,-90.5643258
Gatortangs,Chicago,41.8755616,-87.6244212
Gatortangs,Chicago,41.8755616,-87.6244212
Gatortangs ,Chicago,41.8755616,-87.6244212
Gatortangs ,Chicago,41.8755616,-87.6244212
voLTage,Chicago,41.8755616,-87.6244212
voLTage,Chicago,41.8755616,-87.6244212
Colossus of Latin,Chicago,41.8755616,-87.6244212
Colossus of Latin,Chicago,41.8755616,-87.6244212
RedHawks,Chicago,41.8755616,-87.6244212
Jaguars JV,Chicago,41.8755616,-87.6244212
Jaguars JV,Chicago,41.8755616,-87.6244212
Pritzker Jaguars,Chicago,41.8755616,-87.6244212
Pritzker Jaguars,Chicago,41.8755616,-87.6244212
Pritzker Lady Jaguars,Chicago,41.8755616,-87.6244212
Pritzker Lady Jaguars,Chicago,41.8755616,-87.6244212
Walter Payton Girls High School Ultimate,Chicago,41.8755616,-87.6244212
Walter Payton Girls High School Ultimate,Chicago,41.8755616,-87.6244212
Mason Comets Ultimate,Cincinnaiti,39.015616,-86.894381
Mason Comets Ultimate,Cincinnaiti,39.015616,-86.894381
Mason Comets Ultimate,Cincinnaiti,39.015616,-86.894381
Omega,Cincinnati,39.1014537,-84.5124602
Omega,Cincinnati,39.1014537,-84.5124602
Revolution,Cincinnati,39.1014537,-84.5124602
Revolution X,Cincinnati,39.1014537,-84.5124602
Revolution Y,Cincinnati,39.1014537,-84.5124602
Savage,Cincinnati,39.1014537,-84.5124602
Savage,Cincinnati,39.1014537,-84.5124602
Savage,Cincinnati,39.1014537,-84.5124602
Savages,Cincinnati,39.1014537,-84.5124602
StX,Cincinnati,39.1014537,-84.5124602
XUA,Cincinnati,39.1014537,-84.5124602
FoXavier,Cincinnati,39.1014537,-84.5124602
Team A,Cincinnati,39.1014537,-84.5124602
Team B,Cincinnati,39.1014537,-84.5124602
Team C,Cincinnati,39.1014537,-84.5124602
Team D,Cincinnati,39.1014537,-84.5124602
Team E,Cincinnati,39.1014537,-84.5124602
Team F,Cincinnati,39.1014537,-84.5124602
Lakota,Cincinnati ,39.1014537,-84.5124602
Lakota,Cincinnati ,39.1014537,-84.5124602
Clayton ,Clayton,42.8547706,-91.3667151
Clayton ,Clayton,42.8547706,-91.3667151
LSA Lions,Clayton,42.8547706,-91.3667151
BallHawks,Cleveland,41.5051613,-81.6934446
War Eagles,College Park,38.980666,-76.9369189
Woodward Academy,College Park,38.980666,-76.9369189
Woodward Academy Female Ultimate,College Park,38.980666,-76.9369189
Elevation,Colorado Springs,38.8339578,-104.8253485
Lady Raven's,Colorado Springs,38.8339578,-104.8253485
Raven MadFLX,Colorado Springs,38.8339578,-104.8253485
Raven MadFLX,Colorado Springs,38.8339578,-104.8253485
The Classical Academy,Colorado Springs,38.8339578,-104.8253485
Crush,Colorado Springs,38.8339578,-104.8253485
Crush - Ladies,Colorado Springs,38.8339578,-104.8253485
Crush Mix,Colorado Springs,38.8339578,-104.8253485
Cheyenne Ultimate,Colorado Springs ,38.8339578,-104.8253485
Gladiators,Colorado Springs ,38.8339578,-104.8253485
Bishop Hartley,Columbus,39.9622601,-83.0007065
Bishop Hartley,Columbus,39.9622601,-83.0007065
Watterson LazerKatz,Columbus,39.9622601,-83.0007065
Watterson LazerKatz,Columbus,39.9622601,-83.0007065
Columbus Girls Team,Columbus,39.9622601,-83.0007065
Columbus Alternative,Columbus,39.9622601,-83.0007065
Columbus Alternative,Columbus,39.9622601,-83.0007065
Marburn,Columbus,39.9622601,-83.0007065
Marburn,Columbus,39.9622601,-83.0007065
Pickerington B,Columbus,39.9622601,-83.0007065
St. Charles B,Columbus,39.9622601,-83.0007065
St. Charles,Columbus,39.9622601,-83.0007065
St. Charles,Columbus,39.9622601,-83.0007065
Whetstone,Columbus,39.9622601,-83.0007065
Whetstone,Columbus,39.9622601,-83.0007065
CChaos Girls,Concord,43.207178,-71.537476
CChaos Girls,Concord,43.207178,-71.537476
CCHS Practice Roster-Boys,Concord,43.207178,-71.537476
CC HaoS Boys B,Concord,43.207178,-71.537476
CC HaoS Open A,Concord,43.207178,-71.537476
Spartans,Concord,43.207178,-71.537476
Coppell Ultimate A,Coppell,32.9552598,-97.0155703
Coppell Ultimate Mixed,Coppell,32.9552598,-97.0155703
John Jay Bear Raid 2017,Cross River,41.2614778,-73.5932622
John Jay Ultimate 17,Cross River,41.2614778,-73.5932622
Cumberland Ultimate,Cumberland,39.2744299,-88.2423795
Cumberland Ultimate,Cumberland,39.2744299,-88.2423795
Cumberland Ultimate,Cumberland,39.2744299,-88.2423795
Bulldogs,Cumming,41.4833235,-93.7624442
South Forsyth War Eagles,Cumming,41.4833235,-93.7624442
Bravehearts,Dallas,32.7762719,-96.7968559
Generals,Danbury,41.39508,-73.4752906
Eagles A,Danvers,42.5750946,-70.9300507
Dog Pound,Decatur,39.8454163,-88.9524151
DeForest ,DeForest,43.2477691,-89.3437277
Bethlehem Ultimate,Delmar,42.0022453,-90.6070804
Bethlehem Ultimate,Delmar,42.0022453,-90.6070804
Arapahoe High School Warriors,Denver,39.7392364,-104.9848623
Arapahoe High School Warriors,Denver,39.7392364,-104.9848623
Mustangs - Girls,Denver,39.7392364,-104.9848623
Mustangs,Denver,39.7392364,-104.9848623
Mustangs - Boys,Denver,39.7392364,-104.9848623
DSST,Denver,39.7392364,-104.9848623
The Unscrupulous Skubels,Denver,39.7392364,-104.9848623
Denver East Girls,Denver,39.7392364,-104.9848623
Denver East Open,Denver,39.7392364,-104.9848623
Denver East Open,Denver,39.7392364,-104.9848623
Denver East Mixed A,Denver,39.7392364,-104.9848623
Denver East Mixed B,Denver,39.7392364,-104.9848623
Denver East Development Team,Denver,39.7392364,-104.9848623
DWS Spartans,Denver,39.7392364,-104.9848623
Colorado Cutthroat,Denver,39.7392364,-104.9848623
Colorado Cutthroat ,Denver,39.7392364,-104.9848623
Colorado Cutthroat,Denver/Boulder,42.7506965,-109.7005117
Cutthroat Combo Team,Denver/Boulder,42.7506965,-109.7005117
Flying Teddies,Des Moines,41.5910323,-93.6046655
Mustangs,Downers Grove,41.7936822,-88.0102281
Fighting Quakers,Durham,35.996653,-78.9018053
Fighting Quakers,Durham,35.996653,-78.9018053
